timesheet_id,employee_code,timesheet_transaction_date,start_time,end_time,timesheet_transaction_hours,pay_period_id
e9797b61-bcc7-456d-9bdf-370c74ef17a7,E0000046,2024-03-08,09:41:00,15:29:00,5.8,2024M03
ea5879d1-03b8-4dde-8781-3c0d1f04756f,E0000046,2024-03-11,08:30:00,14:18:00,5.8,2024M03
4d7919c1-357f-4393-842e-da9627b872d3,E0000046,2024-03-12,08:40:00,14:28:00,5.8,2024M03
3b4c4f05-ea9a-4eaa-8642-33099881221e,E0000046,2024-03-13,09:02:00,13:50:00,4.8,2024M03
aaf6911e-21f5-4c30-9241-944b051782e3,E0000046,2024-03-14,09:00:00,11:48:00,2.8,2024M03
31b2e2a0-d9be-4546-8f0a-db5e133b51d5,E0000046,2024-03-15,09:47:00,13:35:00,3.8,2024M03
ca08c9a4-ad4c-4f64-b279-75a98970c992,E0000046,2024-03-18,11:24:00,14:12:00,2.8,2024M03
3a54e51f-9b79-4f38-b3b4-c324e78c2d33,E0000046,2024-03-19,09:32:00,14:20:00,4.8,2024M03
b4f7d013-1d9f-4cfd-9b5c-d9a6c438bcfb,E0000046,2024-03-20,10:09:00,13:57:00,3.8,2024M03
bf0439d0-4881-4a59-b0e0-05a7e6b94c1e,E0000046,2024-03-21,10:40:00,15:28:00,4.8,2024M03
a1c75905-223c-4ced-b0f3-259c6fb0f65f,E0000046,2024-03-22,08:37:00,14:25:00,5.8,2024M03
c452b836-f7a9-4f6c-8361-33997847add2,E0000046,2024-03-25,11:46:00,17:34:00,5.8,2024M03
52f7d025-6752-433b-bed6-67709c4d01db,E0000046,2024-03-26,09:19:00,13:07:00,3.8,2024M03
939f5c13-c16b-481a-97c4-665d4be7b7f8,E0000046,2024-03-27,09:06:00,11:54:00,2.8,2024M03
05aa7603-12da-4646-8fbf-c2694df3ff78,E0000046,2024-03-28,09:31:00,12:19:00,2.8,2024M03
cc3bef6d-bb14-4ba6-82f7-dd419969e680,E0000046,2024-04-02,11:56:00,15:44:00,3.8,2024M04
83280b93-092e-41e4-8021-6365394b86ea,E0000046,2024-04-03,08:22:00,12:10:00,3.8,2024M04
368518d4-388a-4f7e-b51c-f5e9de5ca370,E0000046,2024-04-04,09:45:00,15:33:00,5.8,2024M04
8d45f3ea-7138-49d8-a257-8284bfae3210,E0000046,2024-04-05,11:01:00,14:49:00,3.8,2024M04
3f8f843d-8bb2-4cf3-a850-8ea09257fe77,E0000046,2024-04-08,11:27:00,15:15:00,3.8,2024M04
ad727d77-a5b1-414f-bb0d-d5138bdb5d53,E0000046,2024-04-09,10:38:00,15:26:00,4.8,2024M04
edf792ac-76b7-409e-bd0e-2b194c4d29cb,E0000046,2024-04-10,10:56:00,15:44:00,4.8,2024M04
a1f962df-643f-4556-942c-a9ce2ded1605,E0000046,2024-04-11,10:54:00,15:42:00,4.8,2024M04
2c9cc805-3f92-446a-8f54-6df16042fe83,E0000046,2024-04-12,08:08:00,11:56:00,3.8,2024M04
c987e30c-14eb-4dfc-a3c4-f8303ace1f88,E0000046,2024-04-15,09:59:00,13:47:00,3.8,2024M04
3d314971-6852-4ebd-8724-b9ee780d91fa,E0000046,2024-04-16,09:17:00,13:05:00,3.8,2024M04
ec8c7d2e-3700-42e2-84b3-95c4db8b3157,E0000046,2024-04-17,11:58:00,15:46:00,3.8,2024M04
74bcf267-38a1-48c1-ac45-e27e39f8eae6,E0000046,2024-04-18,11:28:00,15:16:00,3.8,2024M04
14bc2722-115e-40e0-84e1-85bb051a7fa7,E0000046,2024-04-19,11:01:00,14:49:00,3.8,2024M04
8e0a7122-c9d7-4b9f-8b2f-78664a49f12b,E0000046,2024-04-22,08:22:00,14:10:00,5.8,2024M04
bce2f9a0-f60c-4562-9744-4b6497d465ac,E0000046,2024-04-23,08:51:00,12:39:00,3.8,2024M04
9a28ccaf-4688-41ad-a72b-33b86ebbb116,E0000046,2024-04-24,09:22:00,14:10:00,4.8,2024M04
c2d05a43-8c75-4479-b4a8-4a3d1ec18d20,E0000046,2024-04-26,11:27:00,15:15:00,3.8,2024M04
ea0b2091-4520-4e4b-a8ba-20ff53662661,E0000046,2024-04-29,11:41:00,16:29:00,4.8,2024M04
974399f2-6240-493a-9ed8-587e91c7d220,E0000046,2024-04-30,10:21:00,13:09:00,2.8,2024M04
5383c7f0-3092-4b4c-a33f-d25780386c3e,E0000046,2024-05-01,11:29:00,15:17:00,3.8,2024M05
2c457353-75e1-417d-a274-901142892069,E0000046,2024-05-02,11:40:00,15:28:00,3.8,2024M05
3aafe600-eefa-4b16-ba4c-3930eae8d25b,E0000046,2024-05-03,09:36:00,13:24:00,3.8,2024M05
990fb9cb-ae8f-4828-8657-3fcb4cc1aa9e,E0000046,2024-05-06,11:04:00,14:52:00,3.8,2024M05
7a36278e-6c63-4410-8970-e0457cc643ac,E0000046,2024-05-07,11:11:00,14:59:00,3.8,2024M05
5cc3b2e3-d3ae-4b90-9e4f-0d7ce2c8fc44,E0000046,2024-05-08,10:02:00,14:50:00,4.8,2024M05
1b6bda6d-9219-4e2a-91f0-4bfefc6f2e83,E0000046,2024-05-09,11:10:00,14:58:00,3.8,2024M05
33e80fd4-bf30-4fd2-9c7a-fd04b5342951,E0000046,2024-05-10,09:06:00,12:54:00,3.8,2024M05
81db7a1c-a7a8-494c-aced-65082c4cbcaa,E0000046,2024-05-13,11:02:00,14:50:00,3.8,2024M05
a0b8d8ff-4c53-483c-91c6-0d1adf29c6ab,E0000046,2024-05-14,08:34:00,13:22:00,4.8,2024M05
09dbac39-6ba5-4957-a4a3-2e5299d23463,E0000046,2024-05-15,09:55:00,13:43:00,3.8,2024M05
00d75073-ae07-4534-a279-0c755bc7f61a,E0000046,2024-05-16,11:00:00,14:48:00,3.8,2024M05
024e3523-dd63-4c18-baee-82e024701ee2,E0000046,2024-05-17,09:34:00,15:22:00,5.8,2024M05
5d82245f-dd81-4d3b-843c-01913da2aa84,E0000046,2024-05-20,11:50:00,15:38:00,3.8,2024M05
185cdd72-c0cf-4c1e-b5db-a879e3b12195,E0000046,2024-05-21,09:00:00,12:48:00,3.8,2024M05
f04a966f-f189-4559-a211-48c339107f54,E0000046,2024-05-22,10:33:00,14:21:00,3.8,2024M05
cc2dd929-e57a-486c-80e2-5fa0c223c8f7,E0000046,2024-05-23,08:40:00,13:28:00,4.8,2024M05
3793dc45-11e7-4584-a0de-ab065c31b6a9,E0000046,2024-05-24,09:09:00,13:57:00,4.8,2024M05
823d4cb3-2da2-4101-99b8-b7fec2aaf3a2,E0000046,2024-05-27,09:00:00,11:48:00,2.8,2024M05
516c75ea-38f5-4188-9123-c69824b3cb7f,E0000046,2024-05-28,10:05:00,13:53:00,3.8,2024M05
5c9008ce-7986-47f3-88ec-1d1c5c1fa5ca,E0000046,2024-05-29,10:29:00,14:17:00,3.8,2024M05
cdedac07-6ae7-4e92-91c1-b8262b340de1,E0000046,2024-05-30,09:06:00,12:54:00,3.8,2024M05
379b85c6-58c4-4d60-b841-d7bce1729676,E0000046,2024-05-31,10:32:00,15:20:00,4.8,2024M05
bfbf56b5-13a0-4241-9e96-d9f858810fa9,E0000046,2024-06-03,08:40:00,12:28:00,3.8,2024M06
c7cfd8a8-0e77-4e6f-9c9a-d43c26ff543d,E0000046,2024-06-04,08:56:00,12:44:00,3.8,2024M06
48bc71fc-9d1d-4b45-a074-de6930dd8e20,E0000046,2024-06-05,09:45:00,13:33:00,3.8,2024M06
ed191099-e19a-4113-aaec-60b8036c02eb,E0000046,2024-06-06,09:23:00,13:11:00,3.8,2024M06
0308a2d4-a001-40fb-8568-6c78417920e8,E0000046,2024-06-07,09:59:00,12:47:00,2.8,2024M06
a348e390-be1f-453a-8ed1-8149dda37a9a,E0000046,2024-06-11,10:20:00,14:08:00,3.8,2024M06
6e470fc5-aa71-42e8-bdfc-cdaa91505b09,E0000046,2024-06-12,11:59:00,15:47:00,3.8,2024M06
f82281de-f515-4efc-9d68-b3451d2544b9,E0000046,2024-06-13,10:21:00,14:09:00,3.8,2024M06
c0f2db04-04ca-4569-89ef-fcebf4cb3633,E0000046,2024-06-14,09:29:00,14:17:00,4.8,2024M06
d0a9cde9-e9c8-4537-b27d-f3186d318b45,E0000046,2024-06-17,08:50:00,13:38:00,4.8,2024M06
71bbfa49-d13c-455f-b4f1-862fe141f0ac,E0000046,2024-06-18,10:57:00,16:45:00,5.8,2024M06
474fe879-7937-4b57-853c-94a62f29475c,E0000046,2024-06-19,11:12:00,15:00:00,3.8,2024M06
794f607c-1d8c-4e24-90da-5e82efcb73f0,E0000046,2024-06-20,08:24:00,13:12:00,4.8,2024M06
abc3ef62-b6e7-4863-83a1-8a65d2287883,E0000046,2024-06-21,10:16:00,15:04:00,4.8,2024M06
aff45e39-5550-4d02-8f2e-9999aea461e5,E0000046,2024-06-24,09:22:00,14:10:00,4.8,2024M06
0748335a-1f9e-4d49-83a5-be4e766fee24,E0000046,2024-06-25,09:01:00,12:49:00,3.8,2024M06
544ef634-429e-4af8-882d-67d5687d5362,E0000046,2024-06-26,11:02:00,16:50:00,5.8,2024M06
9b89a9a4-e914-439c-81e5-6a37b87c2503,E0000046,2024-06-27,10:59:00,15:47:00,4.8,2024M06
a93c0216-3980-43fe-8dde-f199474bc32e,E0000046,2024-06-28,10:09:00,13:57:00,3.8,2024M06
f9732ffa-6027-44c4-97fd-4360a30343f0,E0000046,2024-07-01,11:38:00,15:26:00,3.8,2024M07
09571b63-cb84-49e5-a682-d75407036e86,E0000046,2024-07-02,09:40:00,12:28:00,2.8,2024M07
e5e0266f-259a-4cbd-bf7d-2f4ce662034e,E0000046,2024-07-03,11:14:00,16:02:00,4.8,2024M07
1c397825-fe79-493f-95a4-5397cf416e40,E0000046,2024-07-04,11:12:00,15:00:00,3.8,2024M07
bec273be-8b25-4bef-b1cf-f3c27b2ab4eb,E0000046,2024-07-05,10:37:00,16:25:00,5.8,2024M07
ddcccd8e-8766-4f24-8e5b-ae0d19bd5381,E0000046,2024-07-08,11:22:00,15:10:00,3.8,2024M07
c71691ff-b0ff-47fd-a313-abbfb21deb86,E0000046,2024-07-09,11:17:00,14:05:00,2.8,2024M07
8805c912-7ea1-4b31-9a4e-b8d654b49e8b,E0000046,2024-07-10,09:28:00,13:16:00,3.8,2024M07
0879f87a-0900-497d-8ef1-addf7ba12e2d,E0000046,2024-07-11,08:22:00,12:10:00,3.8,2024M07
3ccebefb-3ad5-4a3b-a917-ea3d8aecb9c6,E0000046,2024-07-12,08:00:00,11:48:00,3.8,2024M07
72906f73-e97b-4581-8026-7fdfb288f0f1,E0000046,2024-07-15,08:41:00,12:29:00,3.8,2024M07
16ed6632-3d71-41d8-bcb5-9c8571b8928e,E0000046,2024-07-16,08:13:00,12:01:00,3.8,2024M07
cea0cf52-370e-4361-a17c-75ec51ffe4af,E0000046,2024-07-17,11:02:00,14:50:00,3.8,2024M07
500968fb-7997-4d8d-8666-4e7079025718,E0000046,2024-07-18,11:17:00,15:05:00,3.8,2024M07
f484e689-0a9a-456c-b514-fdd764e1d7ba,E0000046,2024-07-19,08:11:00,13:59:00,5.8,2024M07
2961eb36-f9fe-4663-92de-f8f033420cdd,E0000046,2024-07-22,09:03:00,12:51:00,3.8,2024M07
d464102b-caed-4617-a22f-74ea189f765d,E0000046,2024-07-23,10:54:00,14:42:00,3.8,2024M07
0b9726e8-2cf9-4f4c-aaee-5e1cd33d722a,E0000046,2024-07-24,09:31:00,13:19:00,3.8,2024M07
5a28fa9c-c775-413b-a371-37b18787e6b2,E0000046,2024-07-25,08:04:00,10:52:00,2.8,2024M07
bb1d8f56-43aa-4361-b66f-6c6eab417355,E0000046,2024-07-26,11:20:00,14:08:00,2.8,2024M07
3292dc99-efd0-414b-83a1-98eabdc77284,E0000046,2024-07-29,08:49:00,14:37:00,5.8,2024M07
f95e32b5-4958-45da-bfd5-69468576257e,E0000046,2024-07-30,08:06:00,11:54:00,3.8,2024M07
37d5b5f9-71fe-4989-b675-6cc62edbf619,E0000046,2024-07-31,08:36:00,11:24:00,2.8,2024M07
83622585-20d3-430c-b57b-6cc202c42913,E0000046,2024-08-01,08:05:00,11:53:00,3.8,2024M08
f18a0e97-22b1-4643-829c-ca53b2e7c2ca,E0000046,2024-08-02,09:47:00,13:35:00,3.8,2024M08
f92d8253-4fd5-4580-88f9-4d67f1018f71,E0000046,2024-08-05,10:54:00,14:42:00,3.8,2024M08
7c829dbd-e86e-432e-a6fd-ebfebdadb288,E0000046,2024-08-06,08:51:00,14:39:00,5.8,2024M08
b134bbec-11e5-4f98-9172-f7ec18aa8634,E0000046,2024-08-07,09:53:00,13:41:00,3.8,2024M08
cdea721d-e285-45cc-8ee1-352f52aadd68,E0000046,2024-08-08,11:08:00,14:56:00,3.8,2024M08
2f5e7b05-7e53-4c28-8f7e-87f53631a0c3,E0000046,2024-08-09,08:21:00,12:09:00,3.8,2024M08
8ace2185-9dcc-4bfc-88bd-fcb40f82aa9a,E0000046,2024-08-12,11:30:00,16:18:00,4.8,2024M08
d7d5ff00-4f9d-4621-93d6-7cf566ec5648,E0000046,2024-08-13,09:54:00,13:42:00,3.8,2024M08
51d31bd8-55c7-4b97-ab7f-a88aa27ee292,E0000046,2024-08-14,08:48:00,12:36:00,3.8,2024M08
3675949c-f64a-40ca-bf8e-ac22f96681f6,E0000046,2024-08-15,08:50:00,14:38:00,5.8,2024M08
a780e055-0eba-4b09-8297-e94b393db301,E0000046,2024-08-16,11:20:00,15:08:00,3.8,2024M08
246410be-ca9d-4018-ae95-9aa3d5caebb4,E0000046,2024-08-19,11:12:00,15:00:00,3.8,2024M08
c956479f-22bd-4a5a-aa50-d56fa48e0537,E0000046,2024-08-20,09:01:00,12:49:00,3.8,2024M08
5018ba08-05be-4801-b3f9-d8fa08de7325,E0000046,2024-08-21,09:34:00,13:22:00,3.8,2024M08
f23343a4-f76b-4cac-9ab0-2261de9e94bc,E0000046,2024-08-22,11:07:00,14:55:00,3.8,2024M08
0c9ecca5-ea65-41b6-a163-2b8a78044dec,E0000046,2024-08-23,09:44:00,12:32:00,2.8,2024M08
9e46a74e-6d8b-41d6-9a23-29a53d3f11a5,E0000046,2024-08-27,09:39:00,14:27:00,4.8,2024M08
3a17f478-9af2-4308-9eeb-01d959f9fe63,E0000046,2024-08-28,11:40:00,15:28:00,3.8,2024M08
82f74da5-2200-411f-8bd8-aba9b34b99ba,E0000046,2024-08-29,08:02:00,11:50:00,3.8,2024M08
ce364552-f331-48bb-8bc6-002a175bffc5,E0000046,2024-08-30,08:11:00,11:59:00,3.8,2024M08
48e36fb9-3e3a-4855-b6e4-a704e86dfd57,E0000046,2024-09-02,10:28:00,16:16:00,5.8,2024M09
6e8c897d-6a44-40ca-b107-057324064c09,E0000046,2024-09-03,09:34:00,13:22:00,3.8,2024M09
afaa18cf-681b-4d67-9ef2-2ab5923c0c28,E0000046,2024-09-04,11:28:00,15:16:00,3.8,2024M09
65bc38c6-f5c6-4030-bdae-3f0f6b0ac85b,E0000046,2024-09-05,11:16:00,15:04:00,3.8,2024M09
25188ab3-4d47-4172-8875-e91599a9fac2,E0000046,2024-09-06,08:38:00,12:26:00,3.8,2024M09
25072d9a-4235-442b-8e48-4b300413ac44,E0000046,2024-09-09,10:57:00,14:45:00,3.8,2024M09
931c8db2-f12c-409f-8a4b-d8fff3602232,E0000046,2024-09-10,11:20:00,17:08:00,5.8,2024M09
753cef20-d04b-484e-ad41-60fea55ac273,E0000046,2024-09-11,10:20:00,16:08:00,5.8,2024M09
ca16e995-1699-42e2-8937-7281f54d46e9,E0000046,2024-09-12,10:26:00,14:14:00,3.8,2024M09
a4a29105-df20-4f60-9401-f70df3e8fa35,E0000046,2024-09-13,09:37:00,13:25:00,3.8,2024M09
31dc44e1-9528-4f7e-8a37-4dd93c085fb1,E0000046,2024-09-16,09:23:00,13:11:00,3.8,2024M09
6f94a307-7e0d-4d6b-bcdb-10fdc75bb17c,E0000046,2024-09-17,09:25:00,13:13:00,3.8,2024M09
9b53e596-16ad-4434-bbc9-398d3ac7e14e,E0000046,2024-09-18,08:27:00,12:15:00,3.8,2024M09
0cce7952-531d-4d55-a2fb-e904d36c3170,E0000046,2024-09-19,08:20:00,12:08:00,3.8,2024M09
e62cd06f-e38d-48e6-962b-7a050b3f409d,E0000046,2024-09-20,08:31:00,11:19:00,2.8,2024M09
e3612e76-a1d1-4690-ab85-2b19e43a0acc,E0000046,2024-09-23,11:28:00,15:16:00,3.8,2024M09
49947975-900f-46d7-9583-474da6a79cb5,E0000046,2024-09-24,11:07:00,14:55:00,3.8,2024M09
e7dd6b1f-c255-4469-8c23-f8115a150ee4,E0000046,2024-09-25,10:26:00,14:14:00,3.8,2024M09
68ce81a5-5780-41bf-8f9c-7bd0fefa8da3,E0000046,2024-09-26,10:19:00,14:07:00,3.8,2024M09
c5d12ad0-9d1e-433b-af87-24cb7b5fc291,E0000046,2024-09-27,08:08:00,12:56:00,4.8,2024M09
614f16db-04b4-4f94-8965-bee8cb9b7dda,E0000046,2024-09-30,08:34:00,14:22:00,5.8,2024M09
79c309aa-d48a-4b73-976b-5194e5436352,E0000046,2024-10-01,08:17:00,12:05:00,3.8,2024M10
b10a2623-e749-4a2a-9ec6-baba1f58ec47,E0000046,2024-10-02,08:09:00,12:57:00,4.8,2024M10
93903b53-e8f5-488f-a900-dd4e3078b1a4,E0000046,2024-10-03,10:24:00,16:12:00,5.8,2024M10
9bfb43f2-b585-4219-8053-b81a7e57d8d3,E0000046,2024-10-04,09:13:00,13:01:00,3.8,2024M10
78ff398a-b171-4364-8aad-4448bae310e8,E0000046,2024-10-07,11:37:00,16:25:00,4.8,2024M10
ba4c47a3-a15d-4c2b-8b28-799893645d26,E0000046,2024-10-08,09:10:00,14:58:00,5.8,2024M10
97336ffa-df09-47aa-863e-fe1a203f71a1,E0000046,2024-10-09,10:50:00,14:38:00,3.8,2024M10
de8cb98c-052f-4224-ba4d-d1f231f37485,E0000046,2024-10-10,11:06:00,14:54:00,3.8,2024M10
33b28703-887f-42a9-8b6a-e6f1700252a3,E0000046,2024-10-11,10:51:00,14:39:00,3.8,2024M10
cde181e4-30c3-4f4b-8b23-de32ef86e78b,E0000046,2024-10-14,08:29:00,12:17:00,3.8,2024M10
e27d7acd-8f43-4340-90d9-8f792175327d,E0000046,2024-10-15,10:11:00,13:59:00,3.8,2024M10
87462221-0676-48de-ad5f-aa263ac61b2f,E0000046,2024-10-16,08:29:00,12:17:00,3.8,2024M10
5361704b-4d70-4ad9-8a87-26b911b26b34,E0000046,2024-10-17,11:50:00,15:38:00,3.8,2024M10
566ed7d2-80ca-4b71-8fb5-4e5530745971,E0000046,2024-10-21,11:54:00,15:42:00,3.8,2024M10
51bc1287-e9dd-48a3-a8dd-f41d036350b9,E0000046,2024-10-22,09:03:00,12:51:00,3.8,2024M10
f5a7516c-029e-4931-a79c-9c4b92f79c2d,E0000046,2024-10-23,09:18:00,13:06:00,3.8,2024M10
834d4503-8f58-46bb-9bbd-00d40cb7a995,E0000046,2024-10-24,09:06:00,12:54:00,3.8,2024M10
2fc1a9e0-eec6-4cd5-a688-47cfcd69a065,E0000046,2024-10-25,09:11:00,13:59:00,4.8,2024M10
01a303b0-294d-411f-9ed9-aeaa5ef8bab8,E0000046,2024-10-28,09:17:00,13:05:00,3.8,2024M10
aed7330c-9d59-4167-8953-5a0fa08a50cd,E0000046,2024-10-29,11:11:00,14:59:00,3.8,2024M10
82a47a6f-97e2-41de-847d-b11cd09a8266,E0000046,2024-10-30,11:06:00,14:54:00,3.8,2024M10
712458d9-dd60-49ae-bc07-5b9c9f35fcec,E0000046,2024-10-31,09:01:00,12:49:00,3.8,2024M10
0d8547fb-c12a-44c1-a7e4-d1cd21732935,E0000046,2024-11-01,11:39:00,14:27:00,2.8,2024M11
ecc16afd-0992-4d81-98f7-3188228c4d12,E0000046,2024-11-04,09:31:00,15:19:00,5.8,2024M11
62a67bc7-3264-4417-abd0-64a8af46ac2f,E0000046,2024-11-05,08:12:00,12:00:00,3.8,2024M11
209eac9f-7e99-4450-b79d-d3e7e2312b91,E0000046,2024-11-06,11:21:00,15:09:00,3.8,2024M11
31ced5e3-cc84-4e7d-ae59-e54cfb6d94ae,E0000046,2024-11-07,08:32:00,11:20:00,2.8,2024M11
a0b9996e-fc63-4848-8123-e09b06a67906,E0000046,2024-11-08,10:17:00,16:05:00,5.8,2024M11
57c8e0c9-1a1c-4835-93ad-e2764fc6d2f1,E0000046,2024-11-11,09:15:00,13:03:00,3.8,2024M11
fbaf9e05-34b3-4d69-8be8-ae85acb2e9de,E0000046,2024-11-12,08:03:00,11:51:00,3.8,2024M11
61f803be-1d4c-452c-b9cc-ede40d9d5fda,E0000046,2024-11-13,10:25:00,14:13:00,3.8,2024M11
9919e316-801b-439a-bf0d-1891e5e0f100,E0000046,2024-11-14,11:07:00,14:55:00,3.8,2024M11
783e66bd-578a-4257-a94f-47668f5e24e2,E0000046,2024-11-15,11:27:00,15:15:00,3.8,2024M11
d116cb91-3cff-473c-92f1-7aff7109b018,E0000046,2024-11-18,09:27:00,13:15:00,3.8,2024M11
b811ee95-6a75-4e70-bdfd-6384f7d82308,E0000046,2024-11-19,10:01:00,15:49:00,5.8,2024M11
8416e79f-364e-4fc7-a21c-b60c6748e580,E0000046,2024-11-20,08:40:00,12:28:00,3.8,2024M11
d76a300c-f532-436c-92aa-7ba330dbebdb,E0000046,2024-11-21,08:54:00,12:42:00,3.8,2024M11
dfeb2ec5-d131-4c27-9789-f7f4a587dd90,E0000046,2024-11-22,10:35:00,14:23:00,3.8,2024M11
a2fedfec-313a-42f7-b632-747f06682b67,E0000046,2024-11-25,11:56:00,16:44:00,4.8,2024M11
d25b1861-45ba-4d09-acfa-62dc6ce28c97,E0000046,2024-11-26,10:02:00,13:50:00,3.8,2024M11
8c35d0d9-5553-410c-ab15-b3779fda35b0,E0000046,2024-11-27,09:11:00,12:59:00,3.8,2024M11
b4e32ea1-f6d6-4cb1-b1fc-1ddb24a2e514,E0000046,2024-11-28,09:11:00,12:59:00,3.8,2024M11
66d2ba74-52fd-44b7-a519-a37409176a31,E0000046,2024-11-29,09:42:00,13:30:00,3.8,2024M11
6f98246e-eb0a-43fa-a592-700e4b94c26e,E0000046,2024-12-02,10:42:00,14:30:00,3.8,2024M12
a80e0558-083b-43e3-80f7-3d8bf2ee9303,E0000046,2024-12-03,10:53:00,14:41:00,3.8,2024M12
10909b5f-fd96-4ec1-acf4-ccf03faa7085,E0000046,2024-12-04,11:01:00,14:49:00,3.8,2024M12
3af1d797-35a2-4f52-8ca2-166a4d9a0e6f,E0000046,2024-12-05,10:44:00,13:32:00,2.8,2024M12
2217c65a-9762-439c-b477-315bf1fd643e,E0000046,2024-12-06,11:05:00,14:53:00,3.8,2024M12
ff3075fb-1419-4542-9c75-de1ea4150cb9,E0000046,2024-12-09,08:41:00,12:29:00,3.8,2024M12
17c165ed-3e89-45db-b7f9-1412addc563f,E0000046,2024-12-10,10:01:00,13:49:00,3.8,2024M12
6bffcb44-7c5e-455a-a512-beb0a77fa81f,E0000046,2024-12-11,10:08:00,13:56:00,3.8,2024M12
01fb76ba-3b9b-4035-80db-6776bcb0c0e2,E0000046,2024-12-12,08:35:00,12:23:00,3.8,2024M12
464b2bcc-2ae7-4668-8701-cc3239ee6024,E0000046,2024-12-13,09:15:00,15:03:00,5.8,2024M12
de6896cb-52bc-4a31-b1a0-15a9018b725c,E0000046,2024-12-16,10:18:00,14:06:00,3.8,2024M12
1b9d34bd-c5af-42aa-8b4b-f8f4781a43ee,E0000046,2024-12-17,11:55:00,16:43:00,4.8,2024M12
c5c11135-1be5-49d1-acab-d0cae9f578e3,E0000046,2024-12-18,09:10:00,12:58:00,3.8,2024M12
62c2edf2-3f3f-4d57-ba26-ee67e8bd0391,E0000046,2024-12-19,10:25:00,16:13:00,5.8,2024M12
3a549877-606d-494d-8759-9196de4cd246,E0000046,2024-12-20,09:20:00,13:08:00,3.8,2024M12
15c0068e-0c1e-4973-9630-11f94a930296,E0000046,2024-12-23,08:16:00,14:04:00,5.8,2024M12
e9c7546c-0525-442b-843a-0ba730b91ade,E0000046,2024-12-24,11:23:00,17:11:00,5.8,2024M12
831aba40-d85f-46a7-a407-e2f8b6dec1a6,E0000046,2024-12-27,10:33:00,15:21:00,4.8,2024M12
6e146384-df24-423d-b389-41728a62bb70,E0000046,2024-12-30,08:37:00,12:25:00,3.8,2024M12
a81c0f2a-4c69-401c-a96c-e660c393452e,E0000046,2024-12-31,11:46:00,15:34:00,3.8,2024M12
ce9b08f1-3af9-4b89-9eaa-718192797039,E0000046,2025-01-01,10:04:00,13:52:00,3.8,
2a517ed4-e833-40fa-bef9-12cab2543fdd,E0000046,2025-01-02,10:20:00,14:08:00,3.8,
7f2688da-43b5-4a97-afe6-e533efae33f5,E0000046,2025-01-03,10:42:00,14:30:00,3.8,
d692442c-5383-4702-be5d-594364cc83f3,E0000046,2025-01-06,10:51:00,14:39:00,3.8,
7a5493f5-c4a7-4eaf-84f1-518500e5b313,E0000046,2025-01-07,08:25:00,12:13:00,3.8,
5e7f2b1f-05d7-4052-9959-5047af10d74a,E0000046,2025-01-08,09:36:00,13:24:00,3.8,
1ebd4e11-dd2f-4357-9062-d3386e6cd67a,E0000046,2025-01-09,10:16:00,14:04:00,3.8,
2ae6069b-20d0-4d84-bcd7-29a38807b421,E0000046,2025-01-10,10:05:00,13:53:00,3.8,
f39b9777-ab5f-44ad-a541-921d5726f10d,E0000046,2025-01-13,09:36:00,14:24:00,4.8,
44d13c3f-6974-4dcb-a2f8-f64040749848,E0000046,2025-01-14,11:54:00,15:42:00,3.8,
d9cf8e25-b391-4d19-aa93-1ce6ba776868,E0000046,2025-01-15,11:49:00,15:37:00,3.8,
6169405b-ae52-44b5-8847-0f9cee4b9512,E0000046,2025-01-16,08:42:00,12:30:00,3.8,
589c8646-c46a-41a3-9a43-b332f60092b1,E0000046,2025-01-17,08:54:00,11:42:00,2.8,
5fef4998-68ff-4984-81c8-5707d90cb788,E0000046,2025-01-20,08:41:00,12:29:00,3.8,
840933fb-4c40-4101-865f-3981a63eb6c2,E0000046,2025-01-22,09:09:00,12:57:00,3.8,
7bb76258-189a-4303-8276-d9fcf893a4cf,E0000046,2025-01-23,10:26:00,14:14:00,3.8,
472472f7-df45-413c-a02f-a42df3fa53bb,E0000046,2025-01-24,10:11:00,14:59:00,4.8,
47d6e7cf-951f-4de6-9d8a-6a28956fb888,E0000046,2025-01-27,09:27:00,13:15:00,3.8,
3bf8d2da-ed03-4d30-b1e7-5eeaef074f13,E0000046,2025-01-28,11:30:00,15:18:00,3.8,
c44e01c8-ef69-42ec-9b35-713889fed7cd,E0000046,2025-01-29,08:40:00,12:28:00,3.8,
7821cfab-5b1d-4071-9bb9-7fb9950e2259,E0000046,2025-01-30,09:13:00,15:01:00,5.8,
a1a7b5f3-756a-41bf-93ad-41e4cb6f6bfa,E0000046,2025-01-31,10:57:00,14:45:00,3.8,
7629023e-4eab-4a7b-b2f9-efa8127c1c5b,E0000046,2025-02-03,10:33:00,15:21:00,4.8,
a02bc4fd-94a4-458b-a8b7-92fb703bb917,E0000046,2025-02-04,10:15:00,13:03:00,2.8,
dc851b83-ae04-421f-ba2a-ada11ea27b35,E0000046,2025-02-05,11:56:00,15:44:00,3.8,
228300c6-33f3-4ba5-9ebf-3f5f19a3e50a,E0000046,2025-02-06,08:46:00,12:34:00,3.8,
f73d784b-762e-4842-8b72-035bdd0b920c,E0000046,2025-02-07,08:29:00,12:17:00,3.8,
721d0e07-c944-4300-9cdf-e1d54f6b67be,E0000046,2025-02-10,08:13:00,13:01:00,4.8,
43cca4a3-8054-4287-9051-f0ec01b4493e,E0000046,2025-02-11,08:36:00,13:24:00,4.8,
