allowance_id,employee_id,allowance_type,allowance_amount,allowance_start_date,allowance_end_date
1bb71a7e-3c56-4415-ab00-ebe153dfc6dc,E0000044,First Aid Allowance,19.76,2025-02-09,2025-02-15
a06df286-eb48-4ebf-bac2-8bc671af107d,E0000044,First Aid Allowance,19.76,2025-02-16,2025-02-22
93cc0775-a5a7-484f-b3f1-e984f594d107,E0000044,First Aid Allowance,19.76,2025-02-23,2025-03-01
cd9dfa46-2f2e-46c2-a794-7480e00c6a58,E0000044,First Aid Allowance,19.76,2025-03-02,2025-03-08
c1d583f0-47ef-4bb7-a93a-95650e58a54f,E0000044,First Aid Allowance,19.76,2025-03-09,2025-03-15
999bbb9e-a9fc-413c-a2b5-9eac0fa683a1,E0000044,First Aid Allowance,19.76,2025-03-16,2025-03-22
f6b594ec-0f1a-427e-b1d1-ae54318fbc95,E0000044,First Aid Allowance,19.76,2025-03-23,2025-03-29
506c972d-76e6-4d2a-8cdc-107d81ff39a4,E0000044,First Aid Allowance,19.76,2025-03-30,2025-04-05
4c0b43eb-ce1e-4a1e-a78c-33b6fd55116c,E0000044,First Aid Allowance,19.76,2025-04-06,2025-04-12
5f434f57-225f-4086-b75b-8389166bc8c9,E0000044,First Aid Allowance,19.76,2025-04-13,2025-04-19
56d475ac-fb94-4398-b9c1-5609870ae967,E0000044,First Aid Allowance,19.76,2025-04-20,2025-04-26
7401e502-949e-4d6a-8944-330e809a97ee,E0000044,First Aid Allowance,19.76,2025-04-27,2025-04-29
3ea51297-9574-44e8-b320-58872f71b647,E0000050,First Aid Allowance,19.76,2024-06-20,2024-06-26
f8693c58-b80d-440b-8ee5-e3e1801d4d05,E0000050,First Aid Allowance,19.76,2024-06-27,2024-07-03
10d25d70-6413-4e4f-bdfd-9d4ea7f959cc,E0000050,First Aid Allowance,19.76,2024-07-04,2024-07-10
34f2f021-7011-406e-b544-0aed5f733f70,E0000050,First Aid Allowance,19.76,2024-07-11,2024-07-17
2dafd052-cce1-4d2e-96dd-c89ea0a1bf25,E0000050,First Aid Allowance,19.76,2024-07-18,2024-07-24
675cc030-7473-443d-bce7-ed95124e8a13,E0000050,First Aid Allowance,19.76,2024-07-25,2024-07-31
20abe4ea-76a6-417c-aebb-bfb5c243a871,E0000050,First Aid Allowance,19.76,2024-08-01,2024-08-07
6749757a-8577-4bff-83f6-acc4449666f3,E0000050,First Aid Allowance,19.76,2024-08-08,2024-08-14
c9c6722a-56e3-4540-be5d-2024d79524af,E0000050,First Aid Allowance,19.76,2024-08-15,2024-08-21
34d57320-e2c2-4ac2-afe1-b4cb9435997e,E0000050,First Aid Allowance,19.76,2024-08-22,2024-08-28
6390e6eb-8a51-4158-a0db-e3225bcd8780,E0000050,First Aid Allowance,19.76,2024-08-29,2024-09-04
542fdc40-c459-4b07-95f4-0f824af3e630,E0000050,First Aid Allowance,19.76,2024-09-05,2024-09-11
5fe59437-97db-40a4-87d7-86d6fffdd530,E0000050,First Aid Allowance,19.76,2024-09-12,2024-09-18
575c7876-a54e-4bf3-a229-79a8dfc2ec4f,E0000050,First Aid Allowance,19.76,2024-09-19,2024-09-25
21317b34-87e9-42c6-8a99-4ba56cef8ab9,E0000050,First Aid Allowance,19.76,2024-09-26,2024-10-02
3cd3c3dc-56a3-4ad8-9c26-9feb0bcae1bd,E0000050,First Aid Allowance,19.76,2024-10-03,2024-10-09
03bc937d-c527-4f39-a862-ad2f1a0dc157,E0000050,First Aid Allowance,19.76,2024-10-10,2024-10-16
225aa72f-050a-4005-89ed-df460089360b,E0000050,First Aid Allowance,19.76,2024-10-17,2024-10-23
564e457d-e45c-4583-939f-fa19c9c9bc6c,E0000050,First Aid Allowance,19.76,2024-10-24,2024-10-30
00b90dd5-e8bc-4d74-bb88-6f3fb6b4cd28,E0000050,First Aid Allowance,19.76,2024-10-31,2024-11-06
dfd22b16-980e-40e9-aceb-75b6aa185077,E0000050,First Aid Allowance,19.76,2024-11-07,2024-11-13
4af4ffdd-47bf-4876-aaf8-259607de5bf2,E0000050,First Aid Allowance,19.76,2024-11-14,2024-11-20
0bca19ef-35c5-4e88-a5e9-b5cd3145f99d,E0000050,First Aid Allowance,19.76,2024-11-21,2024-11-27
5c1e0c25-5470-47f1-8f3a-f4c76190a667,E0000050,First Aid Allowance,19.76,2024-11-28,2024-12-04
075e06af-23f8-4c7c-b5af-a6df4c061fea,E0000050,First Aid Allowance,19.76,2024-12-05,2024-12-11
c557f344-3ac7-45a4-8c63-e0b03704908b,E0000050,First Aid Allowance,19.76,2024-12-12,2024-12-18
b884a7d9-2ecf-4f00-8375-c7a06fb7db48,E0000050,First Aid Allowance,19.76,2024-12-19,2024-12-25
f15b8911-bf40-4db6-83db-ac6673fe346d,E0000050,First Aid Allowance,19.76,2024-12-26,2025-01-01
21a36de5-e9a9-4b47-88fb-38ae91f842e9,E0000050,First Aid Allowance,19.76,2025-01-02,2025-01-08
7990d223-bff3-421f-8731-ebfce0d01ba1,E0000050,First Aid Allowance,19.76,2025-01-09,2025-01-15
dd659d70-d5b6-46d4-b3ef-7b117dc70f2e,E0000050,First Aid Allowance,19.76,2025-01-16,2025-01-22
4a8ce24c-2767-4d38-9321-22744a568c8d,E0000050,First Aid Allowance,19.76,2025-01-23,2025-01-29
4a3fd118-244d-4ad6-956a-99ad305fe506,E0000050,First Aid Allowance,19.76,2025-01-30,2025-02-05
da3ad3e4-2882-4864-87fa-f81478b5fd19,E0000050,First Aid Allowance,19.76,2025-02-06,2025-02-12
c72ac81d-4a28-4c72-b1bb-b61932033724,E0000050,First Aid Allowance,19.76,2025-02-13,2025-02-19
5e05ba8e-eeca-41b2-a01d-4a8c3978af01,E0000050,First Aid Allowance,19.76,2025-02-20,2025-02-26
571fffe4-62ff-422d-b3ac-d3e559fa83b5,E0000050,First Aid Allowance,19.76,2025-02-27,2025-03-05
8839ccb4-20b3-4c9d-9265-6f0cde559251,E0000050,First Aid Allowance,19.76,2025-03-06,2025-03-12
a03ee9ce-bbb4-40e0-8611-088405335d08,E0000050,First Aid Allowance,19.76,2025-03-13,2025-03-19
44c8fd2d-2714-4efd-99b3-d8b70079524f,E0000050,First Aid Allowance,19.76,2025-03-20,2025-03-26
7085a8c9-a835-48d8-8dc3-599f887fb1b5,E0000050,First Aid Allowance,19.76,2025-03-27,2025-04-02
a7b44c39-8a1a-4d8b-a51a-68864a26e1da,E0000050,First Aid Allowance,19.76,2025-04-03,2025-04-09
5186953c-8cbe-4ecb-8618-e7f51935c8a2,E0000050,First Aid Allowance,19.76,2025-04-10,2025-04-16
f88553f5-059a-449a-919f-70a27567a092,E0000050,First Aid Allowance,19.76,2025-04-17,2025-04-23
7b5f1164-ad6c-46f5-ac25-55fc0a77f069,E0000050,First Aid Allowance,19.76,2025-04-24,2025-04-29
e8cea042-922d-4c41-aad0-41ad9d5d277d,E0000054,Laundry Allowance,1.49,2025-01-18,2025-01-24
e5ea6705-ac03-4a1f-9eb6-8296ab2e1d69,E0000054,Laundry Allowance,1.49,2025-01-25,2025-01-31
42fa9230-b3a0-4da9-8369-a67497deb6b6,E0000054,Laundry Allowance,1.49,2025-02-01,2025-02-07
fb3db35b-b2cc-4485-ad57-713f86004d2e,E0000054,Laundry Allowance,1.49,2025-02-08,2025-02-14
d1fdde10-5f4e-43cf-b456-15862a2eb8c6,E0000054,Laundry Allowance,1.49,2025-02-15,2025-02-21
bb75c01b-9ee1-40ef-9bb3-c48b06e4521b,E0000054,Laundry Allowance,1.49,2025-02-22,2025-02-28
e9a2c978-88a0-4276-bf84-2746119f7e6d,E0000054,Laundry Allowance,1.49,2025-03-01,2025-03-07
d6b82502-3fc5-4e9e-a896-697c3063602e,E0000054,Laundry Allowance,1.49,2025-03-08,2025-03-14
2e0413cb-7664-4fbb-85d1-0b3ab1ad9f5d,E0000054,Laundry Allowance,1.49,2025-03-15,2025-03-21
55737ab0-2d78-44c5-91bc-306abf4f5ffa,E0000054,Laundry Allowance,1.49,2025-03-22,2025-03-28
82b40962-546b-4458-8e35-0166ab9df04b,E0000054,Laundry Allowance,1.49,2025-03-29,2025-04-04
d77020b9-f812-4644-b708-4d9e888186eb,E0000054,Laundry Allowance,1.49,2025-04-05,2025-04-11
dc2ee550-aa1f-4e3b-a607-d81834193e55,E0000054,Laundry Allowance,1.49,2025-04-12,2025-04-18
d554ad04-fbc9-4fb6-8372-8db62358e1a4,E0000054,Laundry Allowance,1.49,2025-04-19,2025-04-25
98d089c2-4a43-421a-aec4-98c5824323cd,E0000054,Laundry Allowance,1.49,2025-04-26,2025-04-29
9b6e1e8b-2a6c-4644-bb98-02ca7a848fc9,E0000058,Laundry Allowance,1.49,2021-06-24,2021-06-30
6f956f93-fca6-4d11-bcd5-50f985578160,E0000058,Laundry Allowance,1.49,2021-07-01,2021-07-07
0bf62653-465a-4497-8c53-3cc019056a2a,E0000058,Laundry Allowance,1.49,2021-07-08,2021-07-14
814bec37-fe79-40c5-95a4-13317992e52b,E0000058,Laundry Allowance,1.49,2021-07-15,2021-07-21
d9ccbd03-4e42-4ae3-a329-fda8890daf05,E0000058,Laundry Allowance,1.49,2021-07-22,2021-07-28
410fa75b-da17-40b7-8d20-cb08135f252c,E0000058,Laundry Allowance,1.49,2021-07-29,2021-08-04
6cb555a0-6c38-45b0-80c4-892b642f4720,E0000058,Laundry Allowance,1.49,2021-08-05,2021-08-11
6cce56d4-f5e4-4c8f-8e27-0b7c3931efa4,E0000058,Laundry Allowance,1.49,2021-08-12,2021-08-18
817c0a74-40bf-44b8-b94e-a97a0e052d21,E0000058,Laundry Allowance,1.49,2021-08-19,2021-08-25
a789bb92-2236-459c-aabf-8c8cb9b3b31f,E0000058,Laundry Allowance,1.49,2021-08-26,2021-09-01
a41f4834-2abb-4f7a-b8cb-911321d3a276,E0000058,Laundry Allowance,1.49,2021-09-02,2021-09-08
983442a3-2768-48d5-b910-897e311f4d1a,E0000058,Laundry Allowance,1.49,2021-09-09,2021-09-15
93cfc587-5afc-4857-8d75-560e1ff4d298,E0000058,Laundry Allowance,1.49,2021-09-16,2021-09-22
d5778722-8c95-4f76-87cc-51b1adec6c5a,E0000058,Laundry Allowance,1.49,2021-09-23,2021-09-29
d0657d7f-e46b-4006-b2e0-a31fe274c1bc,E0000058,Laundry Allowance,1.49,2021-09-30,2021-10-06
ca706469-4382-46a1-be9a-23ccdbf9e64a,E0000058,Laundry Allowance,1.49,2021-10-07,2021-10-13
a8b3aa64-ea71-4e29-8123-bf36ad6cfc74,E0000058,Laundry Allowance,1.49,2021-10-14,2021-10-20
16716b6f-9672-4d1d-b591-631f56192713,E0000058,Laundry Allowance,1.49,2021-10-21,2021-10-27
4eb51184-c97d-454c-a7ed-dfaddaea2b14,E0000058,Laundry Allowance,1.49,2021-10-28,2021-11-03
f2c344cc-c5c6-4902-bdd7-2b677b4647d1,E0000058,Laundry Allowance,1.49,2021-11-04,2021-11-10
0d56cd05-3333-4ac3-8eb6-3976ef5e9883,E0000058,Laundry Allowance,1.49,2021-11-11,2021-11-17
459e5aba-7501-4b59-8331-ec261cab2323,E0000058,Laundry Allowance,1.49,2021-11-18,2021-11-24
bcd3ca93-0d25-4c94-9671-2e8364076767,E0000058,Laundry Allowance,1.49,2021-11-25,2021-12-01
98672047-6740-474f-8a02-e1296c756728,E0000058,Laundry Allowance,1.49,2021-12-02,2021-12-08
34913c8a-24d6-4924-afa2-bce5a2306ce6,E0000058,Laundry Allowance,1.49,2021-12-09,2021-12-15
8378a851-e98f-4bd1-9b98-cb64638908e2,E0000059,Laundry Allowance,1.49,2021-08-24,2021-08-30
890bf750-069f-4c87-8eaa-e221c58d4b47,E0000059,Laundry Allowance,1.49,2021-08-31,2021-09-06
bd6b7738-5de3-4bad-9016-02f5a38f7c69,E0000059,Laundry Allowance,1.49,2021-09-07,2021-09-13
e105ff7a-a1d7-42da-8f73-993d3d4393ff,E0000059,Laundry Allowance,1.49,2021-09-14,2021-09-20
ec5a75b5-c0a7-4021-ad0b-79851edf16c0,E0000059,Laundry Allowance,1.49,2021-09-21,2021-09-27
5470c54d-1b6b-4d9c-ad67-4111e119eab0,E0000059,Laundry Allowance,1.49,2021-09-28,2021-10-04
f3769172-434c-4e9d-b491-f1c4e2bd0417,E0000059,Laundry Allowance,1.49,2021-10-05,2021-10-11
a163295f-9b34-49c6-9bc3-80f0068a927c,E0000059,Laundry Allowance,1.49,2021-10-12,2021-10-18
038cee87-8fc5-4fc0-bb83-f541676dfd60,E0000059,Laundry Allowance,1.49,2021-10-19,2021-10-25
b160e1ba-0683-4992-889d-14f45fdf9aa7,E0000059,Laundry Allowance,1.49,2021-10-26,2021-11-01
a9005a87-de94-48da-a8a9-5d1ba5737db5,E0000059,Laundry Allowance,1.49,2021-11-02,2021-11-08
e7383131-8bc9-4be5-a316-a9c2f87a7d7a,E0000059,Laundry Allowance,1.49,2021-11-09,2021-11-15
bb89405a-dc52-4c60-801c-e783759e365e,E0000059,Laundry Allowance,1.49,2021-11-16,2021-11-22
3199d566-d10f-4541-87ab-ec7690671e21,E0000059,Laundry Allowance,1.49,2021-11-23,2021-11-29
94924995-19ee-4677-9600-cc9e9a6d3da5,E0000059,Laundry Allowance,1.49,2021-11-30,2021-12-06
c997e60b-ca5e-4b58-95f7-531b214f2924,E0000059,Laundry Allowance,1.49,2021-12-07,2021-12-13
6e0cdcec-23ea-43d7-a2d3-e6da79834b2f,E0000059,Laundry Allowance,1.49,2021-12-14,2021-12-20
c24b2823-2267-42e9-b3a4-846154305652,E0000059,Laundry Allowance,1.49,2021-12-21,2021-12-27
113b78c4-6ec2-4c57-9c42-38d945f326bc,E0000059,Laundry Allowance,1.49,2021-12-28,2022-01-03
fd0eb069-d0d5-436d-938e-4a86547dbf57,E0000059,Laundry Allowance,1.49,2022-01-04,2022-01-10
f964f673-e26b-487c-8eeb-7570edbe4ad7,E0000059,Laundry Allowance,1.49,2022-01-11,2022-01-17
dba0fb95-83a9-4119-9707-953cc61033d7,E0000059,Laundry Allowance,1.49,2022-01-18,2022-01-24
fc08dbec-f21b-4697-9f5a-052824f69a96,E0000059,Laundry Allowance,1.49,2022-01-25,2022-01-31
745bb1e3-3a70-49f9-91ed-09de28f71694,E0000059,Laundry Allowance,1.49,2022-02-01,2022-02-07
6aa55b7e-cf5b-4f78-a8e4-04e82dd0310e,E0000059,Laundry Allowance,1.49,2022-02-08,2022-02-14
6308dd96-d18d-408e-b05c-42e756507c16,E0000059,Laundry Allowance,1.49,2022-02-15,2022-02-21
0a335d0a-95f4-4628-9f62-3692ef7b26fa,E0000059,Laundry Allowance,1.49,2022-02-22,2022-02-28
0f995339-c748-4277-be44-f6b9c6426c52,E0000059,Laundry Allowance,1.49,2022-03-01,2022-03-07
677ad0ba-ee1d-471e-af4a-c48d9e6061f6,E0000059,Laundry Allowance,1.49,2022-03-08,2022-03-14
40ac6cd9-9973-4f69-997c-8654ace626b4,E0000059,Laundry Allowance,1.49,2022-03-15,2022-03-21
4fc2a0d0-fb0f-4bc4-b288-b28fe04d071c,E0000059,Laundry Allowance,1.49,2022-03-22,2022-03-28
5a039a55-ec45-4d59-8074-0affe0ad143c,E0000059,Laundry Allowance,1.49,2022-03-29,2022-04-04
b8d999d7-fbb7-444f-896a-53a0f030b681,E0000059,Laundry Allowance,1.49,2022-04-05,2022-04-11
5fd0a528-2d1d-4280-815b-88b860b50213,E0000059,Laundry Allowance,1.49,2022-04-12,2022-04-18
8be3612e-abf5-44df-a7b2-353e8bd6af4d,E0000059,Laundry Allowance,1.49,2022-04-19,2022-04-25
cd5faaec-cc79-4677-8b94-f7f53e94d43e,E0000059,Laundry Allowance,1.49,2022-04-26,2022-05-02
ca64bb95-e31b-4263-a9a6-77dcf73d24e6,E0000059,Laundry Allowance,1.49,2022-05-03,2022-05-09
746c1105-2671-4902-a8bf-8e303b52a180,E0000059,Laundry Allowance,1.49,2022-05-10,2022-05-16
11cec712-7a48-4bf5-a184-d2ed65383bdb,E0000059,Laundry Allowance,1.49,2022-05-17,2022-05-23
12cf9dbb-d930-45c8-8c56-dd79b768d33d,E0000059,Laundry Allowance,1.49,2022-05-24,2022-05-30
f8f4e40d-d1d7-40eb-bba2-85fab3914017,E0000059,Laundry Allowance,1.49,2022-05-31,2022-06-06
0e800bc3-1999-4081-a1a8-0e41c2dc0514,E0000059,Laundry Allowance,1.49,2022-06-07,2022-06-13
02d13142-c3da-4120-ad31-f8190bae9e94,E0000059,Laundry Allowance,1.49,2022-06-14,2022-06-20
c0194f1b-d9b2-4697-8a6a-6f0c45c7d7d9,E0000059,Laundry Allowance,1.49,2022-06-21,2022-06-27
2ca08f2e-0725-4c72-af4b-b46829f94cf2,E0000059,Laundry Allowance,1.49,2022-06-28,2022-07-04
4f080186-2ddb-48e1-b0c2-67820b5eac5a,E0000059,Laundry Allowance,1.49,2022-07-05,2022-07-11
346188be-cc26-4f8f-9f29-1b7ee1d4f49e,E0000059,Laundry Allowance,1.49,2022-07-12,2022-07-18
d30cea5f-a921-4d55-b537-439eda1bd35d,E0000059,Laundry Allowance,1.49,2022-07-19,2022-07-25
eb35e3fc-404b-4cba-97bc-840a5486f4c9,E0000059,Laundry Allowance,1.49,2022-07-26,2022-08-01
f8badff9-7f8a-4630-8b75-677d91ea6dc0,E0000059,Laundry Allowance,1.49,2022-08-02,2022-08-08
53c5e7b5-2f33-4f56-82e6-c1e3906b5a4d,E0000059,Laundry Allowance,1.49,2022-08-09,2022-08-15
4166e12f-be12-491c-9501-4f0341d5fb64,E0000059,Laundry Allowance,1.49,2022-08-16,2022-08-22
63563ea9-7bdc-474e-af1d-74b8fdb1e304,E0000059,Laundry Allowance,1.49,2022-08-23,2022-08-29
7a53c103-4e36-4931-af30-df95795b7b93,E0000059,Laundry Allowance,1.49,2022-08-30,2022-09-05
800e0ae1-8460-429c-bc4c-4cc1809824a2,E0000059,Laundry Allowance,1.49,2022-09-06,2022-09-12
a8e82cd0-4166-4797-9cdd-d4c16d7cc4f9,E0000059,Laundry Allowance,1.49,2022-09-13,2022-09-19
47c39e7f-5b3f-49c0-abc7-e64f3cbaf50c,E0000059,Laundry Allowance,1.49,2022-09-20,2022-09-26
60a59f2b-c564-4bf9-8a88-65472e71851a,E0000059,Laundry Allowance,1.49,2022-09-27,2022-10-03
8888b77d-90cb-4189-ad95-9f89ab34dc79,E0000059,Laundry Allowance,1.49,2022-10-04,2022-10-10
7fccd59e-9ac9-4110-bd4a-5e072321dba1,E0000059,Laundry Allowance,1.49,2022-10-11,2022-10-17
4cf8b9b1-662c-46be-8d4a-128b3260640b,E0000059,Laundry Allowance,1.49,2022-10-18,2022-10-24
35cc1721-8acd-4c53-b795-8cfe41583164,E0000059,Laundry Allowance,1.49,2022-10-25,2022-10-31
5a0ab85f-0294-4c24-a746-a4530aa62f13,E0000059,Laundry Allowance,1.49,2022-11-01,2022-11-07
4df1d086-8602-41e4-bb18-94ae46feca0a,E0000059,Laundry Allowance,1.49,2022-11-08,2022-11-14
d4e0e131-9530-46b7-9137-136efb3e86c6,E0000059,Laundry Allowance,1.49,2022-11-15,2022-11-21
b4c6784c-d8ec-4cbf-8b43-cf7469dcc58f,E0000059,Laundry Allowance,1.49,2022-11-22,2022-11-28
b85014e8-94ac-419b-8aab-0358ae2ca934,E0000059,Laundry Allowance,1.49,2022-11-29,2022-12-05
e43e3d4b-40b5-40de-bc82-3d9ad3786385,E0000059,Laundry Allowance,1.49,2022-12-06,2022-12-12
0d1f9025-1b6a-43a6-b2ef-a8ad38d3a095,E0000059,Laundry Allowance,1.49,2022-12-13,2022-12-19
5b2dd25e-5ee7-4d4d-909f-04ad2c6d89aa,E0000059,Laundry Allowance,1.49,2022-12-20,2022-12-26
a193a957-ee74-4b55-9ed3-9bd0155cbda4,E0000059,Laundry Allowance,1.49,2022-12-27,2023-01-02
258c0b5c-d618-4f61-94d6-7deaaa461d21,E0000059,Laundry Allowance,1.49,2023-01-03,2023-01-09
18b432b2-1174-44db-b9fd-0ffdaa266d8a,E0000059,Laundry Allowance,1.49,2023-01-10,2023-01-16
4ba539a8-09fe-48b2-9cbc-822ea9190170,E0000059,Laundry Allowance,1.49,2023-01-17,2023-01-23
c8057a4e-ca02-44b6-a8ba-53a26b3be498,E0000059,Laundry Allowance,1.49,2023-01-24,2023-01-30
215f1016-f24a-41c4-8fed-46972a9146f0,E0000059,Laundry Allowance,1.49,2023-01-31,2023-02-06
851584cd-f0f3-4625-b5f1-6bbd3d74916e,E0000059,Laundry Allowance,1.49,2023-02-07,2023-02-13
bf29b6bb-aabb-44e4-bf28-414fe8d5477b,E0000059,Laundry Allowance,1.49,2023-02-14,2023-02-20
e17473d3-0eb1-45cc-af6f-6ab0b1dd339f,E0000059,Laundry Allowance,1.49,2023-02-21,2023-02-27
a09bd676-5627-458a-9ef6-89d02a12d363,E0000059,Laundry Allowance,1.49,2023-02-28,2023-03-06
b94aa051-98a9-45dc-b35a-db4321fc4bca,E0000059,Laundry Allowance,1.49,2023-03-07,2023-03-13
68a0a8ec-c50e-4e53-a56a-cd121d36b916,E0000059,Laundry Allowance,1.49,2023-03-14,2023-03-20
87d6d876-f6f5-4c8c-8438-41e2b7c16bbf,E0000059,Laundry Allowance,1.49,2023-03-21,2023-03-27
5b7c6b02-4d90-4c85-8272-28a9ef71b1c7,E0000059,Laundry Allowance,1.49,2023-03-28,2023-04-03
0dcfed5c-1c05-494e-8c6f-69eed1082d7b,E0000059,Laundry Allowance,1.49,2023-04-04,2023-04-10
4ee21e52-40fe-4ce7-b043-f95e914c2f4d,E0000059,Laundry Allowance,1.49,2023-04-11,2023-04-17
fed14318-bad8-4979-af33-140821b5c497,E0000059,Laundry Allowance,1.49,2023-04-18,2023-04-24
d1667e53-47d7-4ad5-bb9d-05913844b667,E0000059,Laundry Allowance,1.49,2023-04-25,2023-05-01
80bb682c-a1a8-4f23-acbe-814dd73a69bb,E0000059,Laundry Allowance,1.49,2023-05-02,2023-05-08
72f67781-0d1f-4551-ab09-8663e76a92df,E0000059,Laundry Allowance,1.49,2023-05-09,2023-05-15
a17b5197-5b75-4b75-9d90-4487fda2e228,E0000059,Laundry Allowance,1.49,2023-05-16,2023-05-22
07670349-976f-45b5-9ba5-9e7717fb7223,E0000059,Laundry Allowance,1.49,2023-05-23,2023-05-29
999eb4a8-8a17-458e-a49f-c98b88eab0be,E0000059,Laundry Allowance,1.49,2023-05-30,2023-06-05
80e0f0ad-c789-4569-b95a-6406f61da3a9,E0000059,Laundry Allowance,1.49,2023-06-06,2023-06-12
a646c0f8-0236-4ccb-afcf-8e1242154217,E0000059,Laundry Allowance,1.49,2023-06-13,2023-06-19
391f3bcc-1272-4d08-a7c4-a65749cc7025,E0000059,Laundry Allowance,1.49,2023-06-20,2023-06-26
07d38415-f7c8-41b2-9a63-f89f5bef7943,E0000059,Laundry Allowance,1.49,2023-06-27,2023-07-03
4942c273-dda8-45a6-a5db-0e38d63d2063,E0000059,Laundry Allowance,1.49,2023-07-04,2023-07-10
a1b057d1-c2dc-43b7-b6ff-c6a29f4436fb,E0000059,Laundry Allowance,1.49,2023-07-11,2023-07-17
251d4e2c-fbb9-4c9e-b490-e06d366d8acf,E0000059,Laundry Allowance,1.49,2023-07-18,2023-07-24
4fcfe890-e5b2-4192-b999-e0ac845b48d1,E0000059,Laundry Allowance,1.49,2023-07-25,2023-07-31
bfd3ca75-a3bf-44f4-8f62-0bffcc545fda,E0000059,Laundry Allowance,1.49,2023-08-01,2023-08-07
abcaa398-2c17-48f6-9567-31b796f8151b,E0000059,Laundry Allowance,1.49,2023-08-08,2023-08-14
1f745e9c-b4a3-4c85-97a6-4c8410537b1b,E0000059,Laundry Allowance,1.49,2023-08-15,2023-08-21
b03c3935-0fe1-4751-a9f1-1d437a9fb148,E0000059,Laundry Allowance,1.49,2023-08-22,2023-08-28
3c2b63df-d1e0-412b-a171-e788ec96723b,E0000059,Laundry Allowance,1.49,2023-08-29,2023-09-04
6bc1abcb-7acb-4822-8155-d487950bc167,E0000059,Laundry Allowance,1.49,2023-09-05,2023-09-11
8bee6a08-60a8-46bf-ae0d-03993edc3da3,E0000059,Laundry Allowance,1.49,2023-09-12,2023-09-18
9e24918a-8f3c-4964-a4df-39b7260cb34a,E0000059,Laundry Allowance,1.49,2023-09-19,2023-09-25
3363f475-d8d9-40ea-b12d-ebb4d58863d4,E0000059,Laundry Allowance,1.49,2023-09-26,2023-10-02
267fac4e-aac7-43a0-b798-a0c6d9a8ccd7,E0000059,Laundry Allowance,1.49,2023-10-03,2023-10-09
c31c3741-96cb-486d-976f-d2750056ef70,E0000059,Laundry Allowance,1.49,2023-10-10,2023-10-16
c5ece0a7-e280-4ce9-acf0-7234706f5244,E0000059,Laundry Allowance,1.49,2023-10-17,2023-10-23
37080d61-fb22-41e0-a7db-510b88385400,E0000059,Laundry Allowance,1.49,2023-10-24,2023-10-30
3d8a3dac-7ec8-4b5a-8aab-d2bda5f6edba,E0000059,Laundry Allowance,1.49,2023-10-31,2023-11-06
8350ae61-17c9-4bb4-8981-7dc5832fc354,E0000059,Laundry Allowance,1.49,2023-11-07,2023-11-13
2290c62f-2d82-453c-868d-eae496b3c87c,E0000059,Laundry Allowance,1.49,2023-11-14,2023-11-20
370f1511-0855-4f2c-b15f-43645c7afdd3,E0000059,Laundry Allowance,1.49,2023-11-21,2023-11-27
c3c5029c-9368-4e4f-93a2-d7a137785612,E0000059,Laundry Allowance,1.49,2023-11-28,2023-12-04
29cf6ce9-9783-48f7-85bd-4475563735ba,E0000059,Laundry Allowance,1.49,2023-12-05,2023-12-11
0d2cfa13-1ef3-4df8-8f9f-61c421d5aa94,E0000059,Laundry Allowance,1.49,2023-12-12,2023-12-18
0256b7a1-e38e-4f40-b62d-201b5e98053f,E0000059,Laundry Allowance,1.49,2023-12-19,2023-12-25
7fca26d6-38ab-46df-99d9-015db87d2b61,E0000059,Laundry Allowance,1.49,2023-12-26,2024-01-01
22cbcbf2-3ea2-414b-bf37-9a0ab8f3876b,E0000059,Laundry Allowance,1.49,2024-01-02,2024-01-08
69fc248a-c2e1-4d10-8648-3db9a2218e95,E0000059,Laundry Allowance,1.49,2024-01-09,2024-01-15
3ea0494f-2b92-4239-b9a8-f81b81bf6a72,E0000059,Laundry Allowance,1.49,2024-01-16,2024-01-22
c0544a43-958b-4199-b48d-72bfe3eda9c4,E0000059,Laundry Allowance,1.49,2024-01-23,2024-01-29
688915b2-3232-4e4d-af40-4271dc42ae5a,E0000059,Laundry Allowance,1.49,2024-01-30,2024-02-05
5cf47807-6be0-4063-bf2d-2f3b2b41de83,E0000059,Laundry Allowance,1.49,2024-02-06,2024-02-12
57a5ca31-d4bf-4c91-b816-9a68c2ae2f1c,E0000059,Laundry Allowance,1.49,2024-02-13,2024-02-19
be51c176-980d-4270-b31f-6ecf606474eb,E0000059,Laundry Allowance,1.49,2024-02-20,2024-02-26
3587bc6f-973c-45a8-9a73-83050fe2902b,E0000059,Laundry Allowance,1.49,2024-02-27,2024-03-04
a2b4386b-81c8-4f88-80b5-a06794337bcf,E0000059,Laundry Allowance,1.49,2024-03-05,2024-03-11
a2ff5996-ce17-4dda-a34e-d80a82f041de,E0000059,Laundry Allowance,1.49,2024-03-12,2024-03-18
65a744eb-ccb8-4064-994e-263db1fe6dd6,E0000059,Laundry Allowance,1.49,2024-03-19,2024-03-25
fbc6fe62-b3b4-4edb-b2e9-77eac483c27a,E0000059,Laundry Allowance,1.49,2024-03-26,2024-04-01
4021d468-eab0-4b70-bcc8-18a811c31374,E0000059,Laundry Allowance,1.49,2024-04-02,2024-04-08
dc39d4e8-34bc-4063-aaf2-8b95e656c60d,E0000059,Laundry Allowance,1.49,2024-04-09,2024-04-15
